Index,vm_pu_bus1,vm_pu_bus2,vm_pu_bus3,vm_pu_bus4,vm_pu_bus5,vm_pu_bus6,vm_pu_bus7,vm_pu_bus8,vm_pu_bus9,va_degree_bus1,va_degree_bus2,va_degree_bus3,va_degree_bus4,va_degree_bus5,va_degree_bus6,va_degree_bus7,va_degree_bus8,va_degree_bus9,Cluster
135,0,1,0.25,0.529881888,0.435436425,0.474433087,0.5860664,0.78120818,0.605370444,0,0.65263038,0.420092373,0.509923889,0.485627964,0.416134585,0.490382022,0.583044583,0.540285618,4
136,0,1,0,0.499556507,0.414877711,0.459386251,0.574902941,0.768176298,0.56905841,0,0.638306072,0.404436651,0.491793545,0.465410273,0.400452453,0.472998066,0.566971508,0.523927967,4
137,0,1,1,0.495467783,0.40790781,0.45033653,0.564154565,0.765717208,0.570527483,0,0.617767985,0.381951845,0.461503643,0.435127016,0.377044873,0.446163294,0.541585446,0.494154162,4
138,0,1,0.25,0.519461455,0.426133407,0.463849912,0.574351378,0.775613748,0.596479473,0,0.634690368,0.399745857,0.486536288,0.460548262,0.395121164,0.465087857,0.561366256,0.518740376,4
139,0,1,0.5,0.494647586,0.416778537,0.456537382,0.568452574,0.764169791,0.560779157,0,0.626721773,0.394464994,0.477120566,0.454124219,0.389989348,0.459444547,0.553031224,0.506394588,4
140,0,1,0.5,0.447413182,0.091080281,0.994632487,0.867598147,0.878241888,0.694259322,0,0.990171349,0.989854189,0.782586864,0.634035802,0.989513399,0.989756241,0.99222023,0.91669488,2
141,0,1,0.25,0.44598799,0.090051378,0.987192791,0.85876522,0.875300517,0.692313806,0,0.986377963,0.986542445,0.778423773,0.63360692,0.986476059,0.987161586,0.987883439,0.909290936,2
142,0,1,0,0.424704285,0.086530246,0.979539874,0.849679499,0.863633076,0.657167382,0,0.940578173,0.926244593,0.741639953,0.620737045,0.92251038,0.92309425,0.932139024,0.851971445,2
143,0,1,1,0.423985374,0.049332341,0.9682331,0.836256499,0.867453669,0.683577029,0,0.954838193,0.938595244,0.751946928,0.613666294,0.936486117,0.937915964,0.94946832,0.877135519,2
144,0,1,0,0.434813215,0.08069217,0.977847595,0.847670434,0.869026867,0.679594292,0,0.96363578,0.957167787,0.756221296,0.620573444,0.955695632,0.956691096,0.960271057,0.879293628,2
145,0,1,0.5,0.424164614,0.056351583,0.970198225,0.838589368,0.866632063,0.678443281,0,0.956517828,0.941283774,0.756229584,0.620195541,0.939227896,0.940557992,0.951690313,0.879438075,2
146,0,1,0.5,0.405771686,0.044617601,0.976521237,0.846095803,0.862318863,0.656090426,0,0.94762464,0.935499896,0.734360514,0.594002878,0.932613187,0.933481155,0.94115767,0.861711878,2
147,0,1,0.5,0.388180874,0.015315382,0.972113831,0.840863475,0.857600133,0.645209468,0,0.972041825,0.970043664,0.76299816,0.619117613,0.969854746,0.971343965,0.97243255,0.892816122,2
148,0,1,0.25,0.422868964,0.041684327,0.987297877,0.858889982,0.874288101,0.687487876,0,0.97433045,0.967069464,0.764761173,0.615972076,0.965643797,0.966131664,0.972927551,0.898962309,2
149,0,1,0.5,0.431482925,0.082966101,0.979790553,0.849977104,0.867561215,0.672157742,0,0.96625143,0.96096026,0.758718218,0.621289448,0.959619608,0.960527834,0.96375774,0.883374708,2
150,0,1,0.5,0.399980706,0.02210848,0.974441765,0.843627107,0.863140947,0.66184733,0,0.948624028,0.938865408,0.734583332,0.59705725,0.936353526,0.937387762,0.942293268,0.859201856,2
151,0,1,0.25,0.426520872,0.078007481,0.988565033,0.860394415,0.868781042,0.666193747,0,0.974559786,0.968657331,0.776370882,0.63936678,0.967255997,0.96767845,0.973997541,0.900345865,2
152,0,1,0,0.436221132,0.103344232,0.99475745,0.867746514,0.870002222,0.664583966,0,0.9849197,0.986750026,0.784684197,0.648481443,0.986185222,0.986389651,0.986808489,0.908031314,2
153,0,1,0.5,0.435143881,0.101547568,0.990120178,0.862240777,0.868721395,0.664672494,0,0.961276283,0.956807278,0.756163013,0.626519816,0.954477665,0.954684563,0.957357221,0.874130591,2
154,0,1,0.5,0.435957074,0.079214417,0.981173686,0.851619167,0.870566443,0.681723439,0,0.9814416,0.979222973,0.781019228,0.64357357,0.979056599,0.980055357,0.982369042,0.905259735,2
155,0,1,0.25,0.414509265,0.058143836,0.963157858,0.830231611,0.859660239,0.660946647,0,0.947477248,0.9294823,0.744438356,0.606670695,0.927085102,0.928751554,0.941351351,0.869442903,2
156,0,1,0.25,0.406049042,0.04047581,0.973334351,0.842312425,0.862278768,0.658830909,0,0.941529911,0.923546985,0.737356108,0.603458891,0.9200466,0.921001627,0.933524584,0.858889204,2
157,0,1,0.25,0.436436968,0.087498849,0.97235494,0.841149709,0.866702618,0.676648531,0,0.955727023,0.943220679,0.759114804,0.632496456,0.941152872,0.942363614,0.950689128,0.874196347,2
158,0,1,0.5,0.425244355,0.085081223,0.978258786,0.848158597,0.863637458,0.659555545,0,0.964646757,0.958645379,0.759553251,0.623254804,0.957247922,0.958231538,0.962304616,0.883254871,2
159,0,1,0,0.400109857,0.037515313,0.962275488,0.829184154,0.856621332,0.650811554,0,0.934043784,0.913827073,0.729490384,0.597323805,0.910402758,0.911972412,0.924947334,0.849604594,2
160,0,1,0.25,0.452888206,0.119873043,0.989201062,0.861149546,0.873391657,0.682144813,0,0.973408898,0.966775509,0.775360399,0.641221708,0.965200382,0.965563742,0.971899869,0.897097452,2
161,0,1,0.5,0.40125009,0.040815378,0.976618912,0.84621176,0.861100236,0.650899872,0,0.932068288,0.913974637,0.722074218,0.589290201,0.909586638,0.910237282,0.921833642,0.842877813,2
162,0,1,0.5,0.430362817,0.076172287,0.965935375,0.833528819,0.864455036,0.675235839,0,0.959565053,0.943315968,0.760146971,0.62018861,0.941690681,0.943314346,0.955819179,0.886954276,2
163,0,1,0.5,0.426595729,0.065284891,0.992240728,0.864758445,0.872583205,0.677150114,0,0.990894471,0.9948455,0.77496327,0.620767216,0.99501341,0.995457866,0.993930161,0.914049814,2
164,0,1,0.5,0.392211549,0.027444284,0.98674807,0.858237226,0.861859766,0.644225451,0,0.961667514,0.960975357,0.744169151,0.602888773,0.959163814,0.959627071,0.958823557,0.872072921,2
165,0,1,0.5,0.400225316,0.026248184,0.966636543,0.834361187,0.86041263,0.659584457,0,0.948197024,0.929720368,0.741039323,0.596646805,0.927103415,0.928548741,0.942146371,0.871685046,2
166,0,1,0.25,0.422273146,0.076176585,0.972234868,0.841007165,0.862068489,0.659748323,0,0.960144473,0.947030574,0.768255305,0.638924123,0.945235468,0.946491268,0.956884958,0.885556375,2
167,0,1,0.5,0.415639677,0.049670256,0.987351174,0.85895326,0.869043625,0.668963036,0,0.957307458,0.951875441,0.743716594,0.607006148,0.949391124,0.949726599,0.95233711,0.867695216,2
168,0,1,0.25,0.459214102,0.113667737,0.977780594,0.847590892,0.874234058,0.697843037,0,0.976121482,0.966304518,0.779733447,0.641913263,0.965471342,0.966560688,0.975180007,0.904551971,2
169,0,1,0,0.402764406,0.040913961,0.969583976,0.837860169,0.859276915,0.652648429,0,0.945991526,0.931215358,0.740855899,0.606086314,0.928502061,0.929772845,0.939543804,0.863130213,2
170,0,1,0.5,0.430407901,0.067174178,0.990900775,0.863167555,0.873507641,0.681224027,0,0.991759232,0.990975118,0.78934292,0.64202586,0.990965114,0.991457186,0.994882673,0.922098408,2
171,0,1,0.5,0.462218519,0.121001758,0.983872161,0.854822846,0.875849188,0.69763013,0,0.984142215,0.981008511,0.784656156,0.646952997,0.980783068,0.981626668,0.985003361,0.909348249,2
172,0,1,0.5,0.437005131,0.094648925,0.972953918,0.841860789,0.866027302,0.673319975,0,0.958031334,0.944651164,0.757341261,0.622093888,0.942642025,0.943828383,0.953673262,0.880180863,2
173,0,1,0.25,0.431230159,0.095358603,0.981277498,0.851742414,0.865032317,0.661873701,0,0.974140153,0.973538379,0.771350753,0.638057033,0.972970238,0.973906611,0.974004674,0.892273043,2
174,0,1,0.5,0.400377896,0.027156953,0.979712001,0.849883848,0.8642138,0.658996815,0,0.939876915,0.92491519,0.728886415,0.593931764,0.921076988,0.921636802,0.931177487,0.851367555,2
175,0,1,0.5,0.44309699,0.081897378,0.990182127,0.862314327,0.876940722,0.693425835,0,0.968119335,0.957754219,0.763484687,0.62219774,0.95548616,0.955698386,0.964766191,0.891397162,2
176,0,1,0.5,0.416535593,0.052279788,0.984021579,0.855000239,0.867668941,0.667238129,0,0.97931504,0.972989961,0.782625069,0.641976884,0.972197595,0.972953011,0.98011562,0.909511527,2
177,0,1,0.25,0.399501473,0.037216991,0.965149709,0.832596145,0.856951253,0.649015947,0,0.942404554,0.925309514,0.743055732,0.613652627,0.922487266,0.92398483,0.935379265,0.860516035,2
178,0,1,0,0.417071971,0.068964987,0.962176831,0.829067039,0.858261084,0.656883083,0,0.930357238,0.909666629,0.732447711,0.611626333,0.905960126,0.907495325,0.920093301,0.842707679,2
179,0,1,1,0.422739028,0.067913485,0.978467705,0.848406623,0.866030495,0.667945118,0,0.962338474,0.955580998,0.753681759,0.615486161,0.953956582,0.954896769,0.959071136,0.878982952,2
180,0,1,0.5,0.394774188,0.032871706,0.97508979,0.844396423,0.858696071,0.644455061,0,0.943978399,0.930764304,0.737419775,0.604231161,0.927645918,0.928559182,0.937103363,0.858296584,2
181,0,1,0.25,0.425411306,0.056864256,0.980390305,0.850689132,0.870402231,0.681186165,0,0.957711526,0.947664022,0.745958731,0.60514147,0.945359421,0.946098872,0.952650434,0.873564685,2
182,0,1,0.25,0.440730547,0.088416812,0.979269994,0.849359097,0.871081083,0.684056096,0,0.946811987,0.929798465,0.748225663,0.621485758,0.926329336,0.926965334,0.938893085,0.863581608,2
183,0,1,0.5,0.424225234,0.086186133,0.974764682,0.844010464,0.861838876,0.656608399,0,0.95251827,0.942432723,0.751507992,0.623999869,0.940146629,0.941195146,0.94735938,0.867548446,2
184,0,1,0,0.415265061,0.055130586,0.96426949,0.831551231,0.860793518,0.663966563,0,0.954265755,0.938252348,0.75379273,0.616164678,0.936388607,0.938069627,0.949698362,0.87849058,2
185,0,1,0.25,0.449752036,0.095474352,0.978199574,0.848088301,0.873319735,0.693698873,0,0.976366428,0.964472237,0.787274911,0.65302032,0.963483401,0.964527944,0.975616888,0.908668633,2
186,0,1,0.5,0.440823264,0.098308387,0.969096233,0.837281151,0.865746929,0.676571912,0,0.954295265,0.939302461,0.759783163,0.632793443,0.93718383,0.938565213,0.949030559,0.875272373,2
187,0,1,0.5,0.440240142,0.103917425,0.967949405,0.835919716,0.864125591,0.67217021,0,0.94728119,0.932594264,0.746649621,0.61944909,0.930087709,0.931476925,0.940470139,0.862601902,2
188,0,1,0.25,0.406635345,0.047491715,0.975727831,0.845153888,0.861050874,0.653571183,0,0.977860429,0.976395941,0.775048697,0.63503455,0.976402797,0.977722613,0.979233974,0.901505579,2
189,0,1,0.25,0.410882023,0.052522248,0.974744429,0.84398642,0.863055735,0.659807537,0,0.920907554,0.899037661,0.709136136,0.580190145,0.893739697,0.894364,0.907567116,0.826821802,2
190,0,1,0,0.375376726,0,0.961537007,0.828307511,0.851921585,0.635022393,0,0.928454556,0.910629495,0.718083023,0.58594402,0.90703332,0.908619089,0.918611748,0.838044346,2
191,0,1,1,0.402675144,0.030214813,0.977029977,0.84669977,0.86370282,0.660815935,0,0.944131715,0.933327215,0.729817869,0.594425926,0.930255114,0.931069185,0.936582911,0.85269466,2
192,0,1,0,0.406281041,0.045865433,0.977572613,0.847343979,0.862669396,0.655846027,0,0.939784317,0.924800055,0.729360595,0.59479326,0.921099026,0.921794721,0.931281168,0.851666706,2
193,0,1,1,0.40194422,0.036637109,0.977984352,0.847832791,0.862461845,0.654778719,0,0.94907444,0.93621648,0.739230603,0.599767295,0.933280239,0.934061504,0.942954421,0.865646463,2
194,0,1,0.25,0.438621524,0.08883629,0.9876742,0.859336772,0.872025891,0.679318772,0,0.983504595,0.980337593,0.7861185,0.64818448,0.979807712,0.980401627,0.984747289,0.910798674,2
195,0,1,0.25,0.412064469,0.070466272,0.966371334,0.834046352,0.856982607,0.647776556,0,0.93396559,0.916268718,0.729283097,0.60110768,0.912735728,0.914066183,0.924797874,0.846154368,2
196,0,1,0.5,0.430269351,0.080555278,0.980097912,0.850342002,0.867009971,0.67019973,0,0.984627619,0.983846778,0.789007873,0.654516193,0.984074455,0.985187417,0.986867811,0.910555622,2
197,0,1,0.5,0.450441113,0.104565624,0.98340513,0.854268375,0.873611265,0.689081416,0,0.973134362,0.962994068,0.776489488,0.639236624,0.961549426,0.962246261,0.971524583,0.90081794,2
198,0,1,0.25,0.411151018,0.041051113,0.984731804,0.855843439,0.867948582,0.667075299,0,0.971681413,0.962227671,0.767694442,0.620824352,0.960639827,0.961244286,0.9705083,0.90023052,2
199,0,1,0.25,0.437440201,0.081746084,1,0.873971045,0.876892491,0.683725649,0,0.996225713,1,0.78572408,0.633314668,1,1,1,0.923168562,2
200,0,1,1,0.38520823,0.010490806,0.971417685,0.840037045,0.857211733,0.644462628,0,0.956158497,0.95151252,0.739166163,0.59696608,0.950084106,0.951436268,0.952580589,0.867804436,2
201,0,1,0.5,0.431661019,0.085830322,0.994473313,0.86740916,0.871132303,0.669269576,0,0.988712355,0.992348033,0.786712342,0.648519292,0.992191198,0.992468651,0.991401381,0.911629531,2
202,0,1,0,0.40708638,0.032695947,0.963969545,0.831195164,0.861363911,0.666165467,0,0.9567087,0.939502544,0.755168079,0.61214097,0.937745988,0.939458538,0.952679027,0.884423016,2
203,0,1,1,0.438429328,0.091406041,0.976218948,0.845736931,0.868148393,0.677667776,0,0.979666681,0.971323997,0.782960569,0.640581593,0.970945339,0.972183952,0.980488178,0.911665355,2
204,0,1,0.5,0.396562125,0.027065486,0.9853956,0.85663152,0.863465622,0.651924937,0,0.980339088,0.983431823,0.764644219,0.615120799,0.983271323,0.984041249,0.981996953,0.899516128,2
205,0,1,0,0.3974746,0.020765926,0.970152445,0.838535021,0.86126328,0.658870199,0,0.941751068,0.924196855,0.731217192,0.590583019,0.920957613,0.922123099,0.933946291,0.858635574,2
206,0,1,1,0.449557606,0.112287808,0.974478464,0.843670674,0.869026662,0.681953645,0,0.96220472,0.945916623,0.769656257,0.636073368,0.943891869,0.944992894,0.958477475,0.890933296,2
207,0,1,0.25,0.427880778,0.068983787,0.987938948,0.859651094,0.871313818,0.675803942,0,0.96408015,0.954912501,0.760300058,0.622995635,0.952599214,0.952926901,0.960502961,0.88468707,2
208,0,1,1,0.410785439,0.049359388,0.985838144,0.857156924,0.866427523,0.661452569,0,0.95499244,0.950858575,0.735078191,0.594574569,0.948406255,0.948828486,0.949807565,0.862574458,2
209,0,1,0.25,0.422748582,0.063700984,0.967194854,0.83502397,0.863480407,0.670437851,0,0.940791695,0.923696637,0.74133944,0.616946169,0.920623495,0.921973906,0.932428362,0.854554082,2
210,0,1,0,0.985262522,0.986799956,0.935566445,0.989479657,0.992270959,0.98217806,0,0.99672644,0.810637437,0.994117605,0.992158556,0.801864206,0.906876248,0.984392459,0.994457816,1
211,0,1,0.25,0.986331363,0.981477926,0.931486207,0.986250248,0.992974549,0.98779464,0,0.985234599,0.797009281,0.973529965,0.970291658,0.787567532,0.892561296,0.969891116,0.975733342,1
212,0,1,0.5,0.99068527,0.985718591,0.934774517,0.988893868,0.995005905,0.992509765,0,0.997357371,0.808693806,0.994404792,0.988973714,0.799839522,0.904920307,0.984801913,0.997865868,1
213,0,1,0,0.978195719,0.981642733,0.925612784,0.975221503,0.986128757,0.973369165,0,0.968694921,0.781552537,0.957614953,0.957639618,0.771437526,0.868654678,0.950116289,0.957420467,1
214,0,1,0.25,0.972750239,0.979497179,0.917867869,0.963140063,0.980707976,0.965390923,0,0.961866572,0.774623226,0.946453366,0.946845575,0.764554803,0.862340346,0.94231501,0.94630912,1
215,0,1,0.25,0.966102,0.964222412,0.918488629,0.975897318,0.983900591,0.964749067,0,0.96426171,0.774798616,0.945318819,0.942368698,0.764700061,0.865471406,0.944871029,0.948232703,1
216,0,1,0.5,0.972638064,0.975299045,0.920056234,0.970400611,0.983375284,0.968201659,0,0.969051836,0.781387182,0.952902213,0.951915049,0.771639284,0.873175541,0.950948059,0.953785123,1
217,0,1,0.25,0.978370648,0.978228867,0.927789724,0.981985519,0.988638088,0.97616645,0,0.98681249,0.800533062,0.980957318,0.980230285,0.791587728,0.894427828,0.972473634,0.980639272,1
218,0,1,0.5,0.991390673,0.991212568,0.939007782,0.992219797,0.995093207,0.989782424,0,1,0.81518269,1,1,0.806490845,0.910870356,0.988101867,0.99835022,1
219,0,1,0.5,0.983320232,0.98512855,0.931092117,0.982545066,0.989868382,0.979920835,0,0.987041334,0.799367306,0.983409623,0.980262918,0.790116127,0.891226982,0.972588803,0.985198955,1
220,0,1,0.25,0.992386915,0.99730731,0.934026437,0.978563533,0.990740463,0.987010647,0,0.985200945,0.800332945,0.980612606,0.982144671,0.790949032,0.891516214,0.970160509,0.978252899,1
221,0,1,0.5,0.971256936,0.962292299,0.913179784,0.968039811,0.984755768,0.975218483,0,0.978100672,0.785171466,0.967567328,0.958147878,0.776155081,0.878656485,0.962096604,0.975577317,1
222,0,1,0.25,0.98923984,0.991384595,0.930533347,0.976882866,0.99002033,0.985872992,0,0.992859459,0.805008002,0.993129712,0.989072695,0.796186548,0.897789362,0.979859717,0.995401887,1
223,0,1,0.25,0.97777083,0.984143081,0.925418725,0.973065163,0.984833818,0.970814882,0,0.973435788,0.787263517,0.964764741,0.965423183,0.777558282,0.875951537,0.956239002,0.963752856,1
224,0,1,0.5,0.988079527,0.981628251,0.9231758,0.971024659,0.989846502,0.990758622,0,0.974226153,0.783803055,0.963759905,0.958981591,0.774010338,0.873145436,0.956530025,0.967694401,1
225,0,1,0.5,0.986876307,0.986059489,0.931086229,0.981817887,0.991245559,0.985557217,0,0.992915218,0.805186234,0.993885722,0.990302857,0.796339508,0.897236203,0.979758695,0.995700849,1
226,0,1,0.25,0.990389809,0.996312731,0.937814678,0.986156926,0.991982834,0.98425032,0,0.988089197,0.802148996,0.982257902,0.981318233,0.792633323,0.895194998,0.973607205,0.982084772,1
227,0,1,0.25,0.958706975,0.965989347,0.909342892,0.958212283,0.975264127,0.950484165,0,0.959314887,0.772475658,0.942889882,0.944051823,0.762839357,0.861251576,0.939877723,0.942161034,1
228,0,1,0,0.986575802,0.979126629,0.924017917,0.974459001,0.990537838,0.98994822,0,0.977280735,0.785763336,0.967455809,0.960496319,0.776049362,0.876208274,0.960262026,0.973237029,1
229,0,1,1,0.994130362,0.995882701,0.943199904,0.996088995,0.996549454,0.991230387,0,0.998256937,0.812041579,0.99748568,0.995186057,0.802846379,0.906381185,0.98571424,0.998006259,1
230,0,1,0.5,0.986703087,0.982435514,0.932688381,0.987691166,0.993430293,0.987869999,0,0.990625205,0.79899644,0.982328246,0.972715505,0.78961082,0.895023497,0.976583854,0.990002987,1
231,0,1,0.25,0.990407315,0.988817757,0.929378693,0.97654898,0.990997326,0.989646988,0,0.975742917,0.787243894,0.967592978,0.965217455,0.777267575,0.875239048,0.958270518,0.969222709,1
232,0,1,0.5,0.972930843,0.973445965,0.927391302,0.98481227,0.987689398,0.970052367,0,0.967908126,0.780788862,0.94894272,0.949030058,0.770499677,0.872242942,0.948912346,0.94898448,1
233,0,1,0.25,0.979796413,0.979269128,0.921259735,0.969268784,0.985794078,0.977884309,0,0.965644358,0.778748964,0.953002932,0.954412987,0.768735861,0.865600549,0.946339603,0.951707547,1
234,0,1,0.25,0.975871872,0.984320734,0.923023459,0.968712828,0.982699359,0.967343177,0,0.97440676,0.789586557,0.966535697,0.969069613,0.780205812,0.87908232,0.957754017,0.963763839,1
235,0,1,0.5,0.966696199,0.968842322,0.921033233,0.977125013,0.983563594,0.962438445,0,0.975742633,0.786817543,0.961503868,0.957394427,0.777380137,0.881099533,0.959307632,0.964924943,1
236,0,1,0.5,0.988476339,0.98753282,0.938496896,0.994147343,0.994935978,0.987251292,0,0.989623231,0.800575612,0.98014369,0.974444912,0.790904257,0.896118712,0.975118122,0.984351208,1
237,0,1,0.5,0.981419588,0.988463203,0.928798189,0.975945343,0.986526245,0.974153525,0,0.980705927,0.792904036,0.973836656,0.970736953,0.783360278,0.883979745,0.96511473,0.975921321,1
238,0,1,0.5,0.991362549,0.989671675,0.927398944,0.972485123,0.99023119,0.990745296,0,0.979106513,0.789106779,0.971754182,0.966509445,0.779394649,0.878833023,0.962593129,0.975838748,1
239,0,1,0.5,0.986668128,0.986468303,0.927705132,0.975487828,0.989328478,0.984768464,0,0.973427386,0.785541884,0.96060776,0.959225072,0.775561361,0.875822582,0.955601167,0.961582332,1
240,0,1,0.5,0.976324888,0.974852447,0.921141697,0.972620862,0.985847056,0.974986468,0,0.96925825,0.781447393,0.953445216,0.952728205,0.771629706,0.872546664,0.950861657,0.95406121,1
241,0,1,0.25,0.98680557,0.986994735,0.927849033,0.975221151,0.989269948,0.98465576,0,0.970863958,0.781299639,0.959102851,0.955330976,0.771014745,0.869173738,0.952396475,0.962295582,1
242,0,1,0.25,0.970080737,0.974453891,0.926041806,0.981763513,0.985289853,0.96431481,0,0.981862199,0.795521971,0.972240437,0.971356915,0.786347738,0.889754171,0.966736527,0.972372287,1
243,0,1,0.25,0.973334032,0.968825476,0.915435451,0.967139424,0.984193596,0.974131048,0,0.973546844,0.782001531,0.959346056,0.952276048,0.772611247,0.875203467,0.956467583,0.965514493,1
244,0,1,0.5,0.999536398,1,0.941121198,0.989227894,0.996537769,0.997744766,0,0.997744542,0.812216701,0.998512162,0.997787474,0.803175091,0.905502595,0.985073661,0.997560486,1
245,0,1,0.5,0.966080294,0.964817522,0.916500817,0.971884849,0.982739921,0.964327798,0,0.960282542,0.769600571,0.939643911,0.935199396,0.759276569,0.859344146,0.940045848,0.944105906,1
246,0,1,0.5,0.984735872,0.992236654,0.928098432,0.971844688,0.986288256,0.977253187,0,0.983231298,0.796763593,0.979045186,0.977896617,0.787535491,0.887792504,0.968313107,0.97917886,1
247,0,1,0.25,0.990286723,0.995116412,0.938602405,0.988574657,0.992814891,0.985005087,0,0.996522463,0.810961795,0.994339366,0.99298969,0.802004449,0.906435031,0.984060955,0.994117047,1
248,0,1,0,0.993587365,0.987819417,0.936098843,0.989528359,0.996164004,0.995991203,0,0.981154721,0.790434331,0.968101245,0.961509756,0.780222007,0.883166606,0.964332998,0.973526312,1
249,0,1,0.5,0.983869001,0.982483592,0.926168774,0.975771248,0.988895031,0.98278108,0,0.975142067,0.78406836,0.963509478,0.956755433,0.774090168,0.874559237,0.957810727,0.969251134,1
250,0,1,0.25,0.985421955,0.992029714,0.937092368,0.988259598,0.990992752,0.97870127,0,0.99624224,0.809904564,0.993483016,0.990593263,0.800976579,0.906020121,0.98396386,0.994695209,1
251,0,1,0.25,0.992347668,0.997188832,0.938719581,0.987194373,0.993086488,0.987185825,0,0.997950209,0.810671754,0.997467553,0.993181332,0.801686295,0.905666133,0.985812541,0.999796276,1
252,0,1,0,0.969873946,0.963181155,0.916678745,0.97355012,0.98532358,0.972099566,0,0.974570068,0.78401001,0.961525072,0.956089235,0.774674435,0.876770484,0.957592269,0.966135566,1
253,0,1,0.25,0.973487658,0.972793576,0.920501624,0.97298165,0.985034737,0.971527039,0,0.970997683,0.780572737,0.957978379,0.95264338,0.770737934,0.870837507,0.953155166,0.962626349,1
254,0,1,0.25,0.969153422,0.965366268,0.917745141,0.973650475,0.984591085,0.969272886,0,0.968121864,0.777382093,0.953677038,0.948497927,0.767513603,0.867201747,0.949612717,0.958326057,1
255,0,1,1,0.982553147,0.986296488,0.931281011,0.982116065,0.989037414,0.977650531,0,0.984276145,0.800765198,0.976170693,0.979904605,0.791598222,0.8944477,0.969239003,0.971973492,1
256,0,1,0,0.977898997,0.974728515,0.918925676,0.968686494,0.985617171,0.977827049,0,0.972018723,0.783983475,0.960877878,0.959803034,0.774492907,0.873855723,0.954353571,0.961561619,1
257,0,1,0.25,0.98299751,0.980732184,0.931300386,0.986430475,0.991531446,0.982475001,0,0.988598211,0.802850308,0.980979746,0.981082633,0.793826798,0.898158366,0.974308127,0.979902944,1
258,0,1,0.5,0.97811948,0.981965926,0.928429525,0.980318266,0.987264333,0.97299056,0,0.985291876,0.802373277,0.978491279,0.983027811,0.793512147,0.896454685,0.970759485,0.973488925,1
259,0,1,0.5,0.980890972,0.979712885,0.932607674,0.989462615,0.99155139,0.979523542,0,0.985924027,0.79849333,0.977245119,0.974742861,0.78907827,0.892616792,0.970953673,0.97866098,1
260,0,1,0.25,0.995594527,0.990067169,0.935452827,0.986652681,0.995938484,0.997954131,0,0.993645227,0.805430095,0.991344214,0.987393571,0.796303013,0.898776804,0.980019331,0.993564034,1
261,0,1,0.5,0.969306147,0.974056289,0.917992931,0.967665341,0.981311619,0.963272712,0,0.969006179,0.779923232,0.95373744,0.950176932,0.770214303,0.871572879,0.951179066,0.956927663,1
262,0,1,0.5,0.975328143,0.976454581,0.922789157,0.97448572,0.985555221,0.972113465,0,0.979510608,0.790324196,0.968339305,0.963631479,0.781010635,0.884259298,0.963752128,0.972066347,1
263,0,1,0.5,0.978299944,0.974602635,0.918342111,0.967862312,0.985634576,0.978655396,0,0.974407616,0.784399713,0.962407868,0.957784355,0.774977821,0.876197833,0.957345246,0.966254547,1
264,0,1,0,0.981370349,0.976045519,0.92751981,0.983306931,0.990910012,0.983090071,0,0.994560626,0.806245458,0.990682361,0.986171661,0.797715162,0.90293203,0.98186776,0.993449573,1
265,0,1,0.5,0.998075921,0.999715837,0.944867537,0.996138436,0.997703598,0.995355749,0,0.995617887,0.809428349,0.993010934,0.991162112,0.799938247,0.903035832,0.982245773,0.993274178,1
266,0,1,0.5,0.960554305,0.95889072,0.910590701,0.965960704,0.979625083,0.958866283,0,0.962125338,0.772771228,0.941712774,0.939211402,0.763070351,0.864776666,0.942790631,0.944339196,1
267,0,1,0.5,0.981737704,0.986754094,0.936707813,0.991362384,0.991028356,0.975897359,0,0.982207868,0.797302063,0.9723573,0.973775775,0.787525166,0.889851337,0.966368998,0.970392667,1
268,0,1,0.25,0.986021849,0.983382064,0.934329007,0.9898346,0.993447434,0.986018767,0,0.999102707,0.811973203,0.998461365,0.995007254,0.803376962,0.908142581,0.98720669,1,1
269,0,1,0.5,0.989506025,0.993940549,0.934527888,0.981908858,0.99089425,0.984344026,0,0.977536546,0.792504823,0.968617711,0.970857137,0.782543206,0.88186983,0.96053293,0.966034685,1
270,0,1,0.25,0.991038698,0.992913641,0.933852156,0.981803029,0.991875867,0.987961505,0,0.997020782,0.808918508,0.995798885,0.990668932,0.800142619,0.904514896,0.984816471,0.998948172,1
271,0,1,0.5,0.994107127,0.991512845,0.936545136,0.987423448,0.995099227,0.994211541,0,0.984484666,0.797102545,0.977026475,0.975262162,0.787322867,0.888498021,0.968654976,0.977770796,1
272,0,1,0.25,0.983492281,0.978023252,0.924940987,0.976983934,0.989924923,0.985348735,0,0.971092237,0.778898371,0.955173801,0.947513954,0.768644826,0.869673626,0.95259121,0.962018003,1
273,0,1,0.25,0.991436353,0.98490376,0.936468676,0.99241412,0.996450355,0.994332597,0,0.989817625,0.800922157,0.98253927,0.977866081,0.791412908,0.89504023,0.97515069,0.985723769,1
274,0,1,1,0.989594263,0.991490237,0.935039802,0.984895448,0.99227986,0.986446137,0,0.996896626,0.809630601,0.997179227,0.993428934,0.800823308,0.903995632,0.98460452,0.999031884,1
275,0,1,0.25,0.994843397,0.99626943,0.94153174,0.992796244,0.995940121,0.992115241,0,0.987747037,0.799652989,0.980011423,0.976049955,0.789711052,0.892478503,0.972626641,0.982647102,1
276,0,1,0.5,0.979339811,0.978523582,0.923710574,0.974345984,0.987081352,0.977647835,0,0.974698194,0.785558138,0.964329385,0.960736947,0.775850855,0.875668893,0.957507496,0.967178979,1
